# nexp = 3
# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
18 70  0.19385  35.07813  0.67490  7.67057  0.13124  2.71718  3.77500  0.01750
18 71  0.15058  42.96110  0.65207  8.50307  0.19737  3.14727  3.65800  0.02024
18 72  0.14762  47.02273  0.63587  8.80831  0.21670  3.27153  2.65796  0.02029
18 73  0.21444  34.29042  0.61805  7.73496  0.16835  3.01080  2.46353  0.00650
18 74  0.22971  32.25713  0.60585  7.59690  0.16559  2.99420  2.27000  0.00684
18 75  0.25161  29.72370  0.59166  7.37134  0.15818  2.95038  2.17200  0.00885
18 76  0.26994  27.83967  0.57712  7.21368  0.15455  2.93152  2.11200  0.01090
18 77  0.25675  29.00366  0.56959  7.49578  0.17491  3.06026  2.06800  0.00971
18 78  0.22682  32.42783  0.58809  7.88444  0.18636  3.06278  2.13000  0.00633
18 79  0.17932  39.61771  0.59841  8.71054  0.22233  3.25776  2.93700  0.00672
18 80  0.28690  25.32497  0.55300  7.25976  0.16009  2.93823  3.25200  0.00729
18 81  0.25955  27.90334  0.58576  7.45228  0.15485  2.84520  3.19900  0.00767
18 82  0.13795  47.82636  0.64848  9.22366  0.21359  3.07256  3.34500  0.02055
18 83  0.11770  54.72779  0.65348  9.69068  0.22875  3.13767  3.32100  0.02452
18 84  0.11113  57.36037  0.65529  9.87047  0.23342  3.14994  3.34800  0.02543
18 85  0.17988  39.11089  0.64784  8.46250  0.17226  2.78849  3.38900  0.01017
18 86  0.31947  23.73988  0.57626  6.78055  0.10449  2.28994  3.49800  0.00922
18 87  0.25396  29.51119  0.62612  7.38710  0.12010  2.37060  3.62100  0.00733
18 88  0.23203  32.11032  0.64182  7.64155  0.12663  2.40537  3.19807  0.00577
18 89  0.25311  27.94738  0.62329  7.49395  0.12438  2.38856  2.95000  0.00557
18 90  0.23869  29.45131  0.63129  7.68960  0.13095  2.42927  2.85500  0.00646
18 91  0.55158  14.90612  0.40544  4.88723  0.04359  2.09064  2.89800  0.01582
18 92  0.52734  15.84894  0.43060  4.99529  0.04261  2.12883  2.93382  0.01623
19 19  0.09625  28.75654  0.60667  8.68543  0.29618  2.75850  3.07100  0.01433
19 20  0.59421  11.45281  0.40284  3.27205  0.00000  1.00000  3.15600  0.02470
19 21  0.59031  11.49677  0.40815  3.35353  0.00000  1.00000  2.74800  0.02283
19 22  0.06385  36.57146  0.54582 10.22024  0.39000  3.38184  2.49200  0.01777
19 23  0.19003  22.98124  0.50769  7.77461  0.30387  3.16420  2.22900  0.01195
19 24  0.27091  19.71850  0.52892  6.32276  0.20431  2.80838  1.96100  0.01136
19 25  0.33030  17.98274  0.61764  5.15244  0.07004  1.41222  1.82500  0.01068
19 26  0.35328  17.41579  0.62286  4.88409  0.17287  0.36309  1.71900  0.01055
19 27  0.47978  13.41022  0.51949  4.18156  0.00000  1.00000  1.65600  0.01741
19 28  0.50953  12.71520  0.48974  4.09277  0.00000  1.00000  1.66900  0.02080
19 29  0.30811  19.48605  0.53920  5.78253  0.15355  2.93568  1.91400  0.01054
19 30  0.32431  18.81211  0.55750  5.58497  0.11712  2.74011  2.98400  0.01296
19 31  0.21204  25.87312  0.57803  6.98093  0.20899  3.03117  2.50700  0.01005
19 32  0.14146  33.73742  0.57953  8.29032  0.27794  3.24029  2.28400  0.01478
19 33  0.08964  45.66485  0.57775  9.59313  0.33154  3.39736  2.15000  0.02158
19 34  0.16851  30.86564  0.60688  7.74803  0.22459  2.88959  2.06100  0.01182
19 35  0.25575  23.19978  0.61007  6.44351  0.13390  2.33618  2.04600  0.01249
19 36  0.17282  32.30703  0.66181  7.33984  0.16590  2.43207  3.22777  0.01111
19 37  0.12293  41.81119  0.66108  8.28103  0.21547  2.72731  3.23800  0.01708
19 38  0.07373  61.23149  0.63750  9.67959  0.28728  3.09518  3.49600  0.02711
19 39  0.07803  58.99017  0.62964  9.70446  0.29173  3.11376  2.88000  0.02179
19 40  0.10082  48.01901  0.62135  9.24682  0.27841  3.05701  2.52400  0.01212
19 41  0.15088  34.92410  0.60030  8.43394  0.25091  2.92973  2.17300  0.00668
19 42  0.17709  30.61626  0.57447  8.23067  0.25141  2.94696  1.99300  0.00762
19 43  0.21238  26.56876  0.53611  7.95773  0.25494  3.00111  1.87600  0.01034
19 44  0.65118  11.65276  0.35099  3.38873  0.00000  1.00000  1.79100  0.02148
19 45  0.09282  49.47087  0.56391 10.42669  0.34581  3.39254  1.76500  0.00729
19 46  0.09137  49.50107  0.55569 10.63338  0.35370  3.47076  1.89000  0.00697
19 47  0.11756  40.09340  0.54000 10.19911  0.34186  3.46104  2.18800  0.00733
19 48  0.46721  15.78649  0.35302  5.46671  0.17899  2.94106  3.04800  0.00958
19 49  0.36283  18.81636  0.42719  6.61047  0.20937  2.94683  2.65900  0.00987
19 50  0.22131  26.48218  0.52342  8.27516  0.25449  3.07190  2.47200  0.01119
19 51  0.10476  46.78696  0.59506 10.12492  0.29908  3.20494  2.35800  0.01244
19 52  0.18918  30.13415  0.56421  8.63713  0.24595  2.95175  2.27700  0.00813
19 53  0.43746  16.96689  0.44291  5.63605  0.11962  2.27443  2.24000  0.01221
19 54  0.31220  22.08266  0.53521  6.78969  0.15285  2.39886  3.58200  0.01089
19 55  0.16960  36.77475  0.63623  8.11556  0.19349  2.74259  3.54200  0.01798
19 56  0.17894  35.53025  0.63288  8.00068  0.18786  2.75865  3.33600  0.01758
19 57  0.18004  34.59882  0.60373  8.38103  0.21661  2.73105  2.86300  0.01207
19 58  0.27590  25.49706  0.57951  6.84878  0.14385  2.72234  3.45400  0.01076
19 59  0.29094  24.65005  0.57690  6.65059  0.13150  2.71241  3.40600  0.01267
19 60  0.29945  24.25992  0.57736  6.53792  0.12258  2.70796  3.36200  0.01344
19 61  0.30381  24.11427  0.57843  6.48552  0.11720  2.71714  3.32300  0.01430
19 62  0.30750  23.97182  0.57974  6.44558  0.11225  2.72235  3.28700  0.01491
19 63  0.30551  24.20124  0.58310  6.46770  0.11090  2.74744  3.25400  0.01530
19 64  0.19541  32.55884  0.56930  8.29127  0.23465  3.49225  3.52500  0.01394
19 65  0.28422  26.02145  0.59800  6.68843  0.11731  2.83808  3.19400  0.01460
19 66  0.27350  27.06741  0.60497  6.80492  0.12108  2.87627  3.16800  0.01311
19 67  0.25777  28.63565  0.61033  7.01288  0.13144  2.94655  3.14200  0.01218
19 68  0.22998  31.77696  0.62030  7.39281  0.14926  3.03367  3.11900  0.01089
19 69  0.19448  37.16789  0.64338  7.83531  0.16172  3.04915  3.09600  0.01211
19 70  0.31484  22.73356  0.59358  6.53588  0.09117  2.54195  3.68500  0.01214
19 71  0.14173  44.57729  0.62857  8.92689  0.22919  3.38424  2.93200  0.02090
19 72  0.18772  38.31601  0.61875  8.20198  0.19373  3.20908  2.53400  0.01046
19 73  0.22243  33.25439  0.61107  7.68614  0.16746  3.03695  2.19600  0.00612
19 74  0.24035  31.13032  0.60464  7.46809  0.15671  2.94270  2.02600  0.00648
19 75  0.25524  29.60847  0.59723  7.30928  0.14994  2.87166  1.91700  0.00780
19 76  0.26374  28.76384  0.58789  7.27129  0.15127  2.85643  1.84200  0.01004
19 77  0.20631  35.34621  0.58160  8.32233  0.21389  3.24857  1.82900  0.00619
19 78  0.20991  35.07678  0.58906  8.21496  0.20204  3.17300  1.97600  0.00534
19 79  0.20304  36.07189  0.58697  8.38791  0.20986  3.23116  2.24700  0.00537
19 80  0.28958  25.28143  0.54122  7.33976  0.16873  3.04250  3.08200  0.00858
19 81  0.26507  27.56057  0.57374  7.49708  0.16080  2.93728  2.73100  0.00656
19 82  0.18808  37.06244  0.62042  8.49901  0.19100  3.01709  2.57600  0.00727
19 83  0.17004  40.21337  0.62893  8.81164  0.20037  3.06037  2.45100  0.00937
19 84  0.19644  36.07061  0.62954  8.32058  0.17357  2.87121  2.37700  0.00631
19 85  0.26324  28.27231  0.60589  7.39534  0.13024  2.57287  2.33800  0.00873
19 86  0.26878  28.08705  0.61606  7.24524  0.11529  2.38422  3.69500  0.00801
19 87  0.20824  35.40239  0.65247  7.96238  0.13910  2.54311  3.66800  0.00991
19 88  0.18780  38.61294  0.66130  8.28920  0.15082  2.62353  3.38500  0.01302
19 89  0.20143  33.90002  0.65372  8.13342  0.14518  2.57135  2.93300  0.00819
19 90  0.19944  34.19108  0.65476  8.19648  0.14651  2.55966  2.66400  0.00782
19 91  0.44327  17.78054  0.44466  6.02204  0.11207  2.82527  3.09300  0.01643
19 92  0.43880  18.49401  0.44332  6.03777  0.11782  2.94190  3.14900  0.01879
20 20  0.04411  37.66875  0.57409 10.36200  0.37991  3.23802  3.48700  0.01978
20 21  0.04140  44.55175  0.56042 10.69468  0.39775  3.36155  2.39600  0.01732
20 22  0.25869  19.51012  0.53197  6.55975  0.21498  2.67203  1.99400  0.01014
20 23  0.37434  16.16040  0.58643  4.86163  0.12249  0.63456  1.72400  0.00897
20 24  0.55282  11.82152  0.44727  3.80301  0.00000  1.00000  1.59700  0.02034
20 25  0.47903  13.41883  0.51949  4.15679  0.00000  1.00000  1.52200  0.01617
20 26  0.43945  14.65273  0.55889  4.34039  0.00000  1.00000  1.47900  0.01319
20 27  0.33788  18.42707  0.63813  5.01146  9.99990  0.04412  1.46100  0.00967
20 28  0.45647  14.22229  0.54134  4.33667  0.00000  1.00000  1.54000  0.01649
20 29  0.26831  21.19707  0.46853  6.68631  0.26267  3.46131  1.87800  0.01049
20 30  0.31938  19.00026  0.56056  5.67800  0.11926  2.74295  3.30800  0.01107
20 31  0.19894  26.96536  0.58486  7.19071  0.21557  3.06342  2.35200  0.01002
20 32  0.14137  33.66597  0.58661  8.28387  0.27151  3.22505  2.07800  0.01482
20 33  0.17572  29.72627  0.62241  7.49470  0.20413  2.77337  1.91600  0.01039
20 34  0.17584  29.71578  0.60475  7.65082  0.21752  2.95546  1.85400  0.00944
20 35  0.23380  24.86643  0.64019  6.59542  0.12910  2.18283  1.92500  0.00668
20 36  0.10251  46.83310  0.66774  8.61954  0.22965  2.82761  3.74500  0.02187
20 37  0.07616  58.13579  0.63706  9.60527  0.28531  3.13132  3.37000  0.02654
20 38  0.12685  39.47738  0.62141  8.67633  0.25094  2.97583  4.01000  0.02443
20 39  0.08684  52.93695  0.62528  9.61109  0.28807  3.10838  2.50100  0.01546
20 40  0.14714  35.81606  0.61572  8.39960  0.24026  2.85124  2.06100  0.00713
20 41  0.18844  29.47269  0.59623  7.87455  0.22111  2.70526  1.83000  0.00669
20 42  0.17739  30.37769  0.57494  8.31147  0.25277  2.91452  1.71100  0.00768
20 43  0.13533  36.73876  0.56065  9.34844  0.30775  3.22774  1.63800  0.00776
20 44  0.07977  55.29976  0.56820 10.77298  0.35537  3.42469  1.60500  0.00604
20 45  0.07561  57.91511  0.56252 11.03473  0.36394  3.49580  1.61900  0.00631
20 46  0.07550  57.96109  0.55732 11.16353  0.36784  3.55176  1.76500  0.00645
20 47  0.08054  55.38610  0.55653 11.07626  0.36209  3.56242  2.13900  0.00556
20 48  0.50997  14.94307  0.37633  4.83695  0.11329  2.65481  3.48600  0.00976
20 49  0.34392  19.60282  0.44932  6.79668  0.20646  2.92591  2.53800  0.00937
20 50  0.21068  27.70345  0.53987  8.36714  0.24903  3.05143  2.29300  0.01114
20 51  0.17718  31.38160  0.56947  8.82533  0.25328  3.00530  2.14900  0.00963
20 52  0.22905  26.20378  0.53664  8.18227  0.23266  2.96135  2.06000  0.00781
20 53  0.36696  19.30526  0.49043  6.34858  0.14319  2.39489  2.13600  0.00808
20 54  0.20419  30.23776  0.59440  8.15093  0.20123  2.69787  3.96500  0.01452
20 55  0.12761  44.93301  0.62916  9.10748  0.24233  3.03438  3.71200  0.02982
20 56  0.17466  35.98146  0.62526  8.18728  0.19994  2.86661  3.03900  0.01958
20 57  0.23432  27.99808  0.57532  7.70011  0.19200  2.60084  2.44100  0.00634
20 58  0.22672  29.56036  0.57012  7.73246  0.20217  3.11287  3.58700  0.01457
20 59  0.25380  27.28509  0.55797  7.37103  0.18738  3.11196  3.51200  0.01614
20 60  0.26904  26.23079  0.55270  7.17025  0.17753  3.12127  3.46600  0.01712
20 61  0.25835  27.27422  0.55698  7.31517  0.18399  3.19302  3.43200  0.01711
20 62  0.22987  30.14532  0.56586  7.72630  0.20360  3.31521  3.40500  0.01851
20 63  0.20132  33.79029  0.57420  8.17232  0.22381  3.43251  3.38100  0.02169
20 64  0.06146  88.15971  0.56437 11.70930  0.37356  4.05797  3.39200  0.03138
20 65  0.15514  42.39186  0.58461  9.01307  0.25956  3.62993  3.34400  0.02726
20 66  0.13770  47.05597  0.58727  9.39100  0.27432  3.70443  3.32900  0.02959
20 67  0.11945  53.34833  0.59262  9.79995  0.28721  3.75588  3.31600  0.03253
20 68  0.10551  59.99730  0.60392 10.06505  0.28985  3.75042  3.30400  0.03584
20 69  0.13411  50.51653  0.63535  9.07589  0.22983  3.45624  3.29300  0.02685
20 70  0.87677   8.62366  0.12250  2.75579  0.00000  1.00000  3.90600  0.06426
20 71  0.13147  47.77708  0.62023  9.28478  0.24803  3.48291  2.58900  0.01975
20 72  0.22839  32.63565  0.61708  7.56068  0.15610  2.95795  2.07700  0.00589
20 73  0.25037  30.17605  0.61429  7.25750  0.13811  2.78356  1.85600  0.00561
20 74  0.25557  29.67418  0.60914  7.23307  0.13886  2.75801  1.74900  0.00653
20 75  0.22613  32.81207  0.59109  7.85700  0.18524  3.11153  1.68300  0.00615
20 76  0.18927  37.82006  0.57627  8.69862  0.23636  3.39797  1.66100  0.00439
20 77  0.19085  37.61044  0.57181  8.73487  0.23856  3.42017  1.68200  0.00489
20 78  0.20105  36.40119  0.59043  8.42100  0.20976  3.20287  1.84200  0.00482
20 79  0.18675  38.92951  0.59736  8.66280  0.21591  3.24475  2.16700  0.00563
20 80  0.35310  21.35181  0.50715  6.69165  0.13950  2.89963  3.53600  0.01140
20 81  0.26925  27.41650  0.58038  7.40256  0.15024  2.87474  2.63700  0.00685
20 82  0.18858  37.05709  0.62320  8.50495  0.18799  2.99779  2.42600  0.00777
20 83  0.19571  36.30052  0.62809  8.34758  0.17610  2.91884  2.25600  0.00790
20 84  0.22711  32.05041  0.61739  7.89535  0.15480  2.79804  2.16300  0.00520
20 85  0.26482  28.34675  0.61166  7.34706  0.12348  2.51384  2.24400  0.00618
20 86  0.20672  35.58559  0.65009  8.01239  0.14305  2.62555  4.08300  0.01162
20 87  0.18790  38.50490  0.65311  8.35935  0.15840  2.73043  3.74000  0.01433
20 88  0.18907  38.53858  0.65896  8.31637  0.15211  2.65349  3.09100  0.01249
20 89  0.22936  30.37273  0.63632  7.84248  0.13529  2.50386  2.55100  0.00495
20 90  0.22014  31.47768  0.64320  7.97532  0.13825  2.48878  2.32200  0.00536
20 91  0.52149  15.69457  0.39495  5.33816  0.08399  2.70380  2.37900  0.01464
20 92  0.60667  14.19697  0.38821  4.29263  0.01325  0.54401  2.38500  0.01757
21 21  0.37604  15.37926  0.53700  5.13965  0.10944  1.55708  1.71800  0.00800
21 22  0.56032  11.73026  0.43856  3.71732  0.00000  1.00000  1.55100  0.01738
21 23  0.49540  13.05428  0.50173  4.06367  0.00000  1.00000  1.44900  0.01592
21 24  0.45651  14.19453  0.54023  4.24804  0.00000  1.00000  1.38000  0.01257
21 25  0.03353  39.87668  0.39036 14.36018  0.57356  4.42220  1.33900  0.00921
21 26  0.02338  47.04357  0.38189 15.22803  0.59128  4.53869  1.31300  0.00911
21 27  0.34925  18.08086  0.63246  4.93957  8.75267  0.04095  1.34100  0.00994
21 28  0.46159  14.08679  0.53655  4.35656  0.00000  1.00000  1.45600  0.01703
21 29  0.26794  21.40667  0.51311  6.51100  0.21994  3.26185  1.74700  0.00968
21 30  0.25845  22.33544  0.56649  6.41070  0.17493  3.01088  2.44500  0.00939
21 31  0.20145  26.84465  0.59619  7.13060  0.20275  3.00043  1.99500  0.01105
21 32  0.18234  28.90472  0.62543  7.34598  0.19544  2.77931  1.80100  0.01220
21 33  0.19271  27.89114  0.62069  7.26534  0.18791  2.76982  1.71500  0.00917
21 34  0.21022  26.54161  0.62874  6.99418  0.16151  2.60219  1.69900  0.00844
21 35  0.22773  25.50913  0.65546  6.63026  0.12456  2.03304  1.81200  0.00634
21 36  0.09117  49.77848  0.65303  9.04737  0.25588  3.01234  3.42200  0.01966
21 37  0.07939  54.64374  0.63106  9.62334  0.28891  3.18476  2.89100  0.02166
21 38  0.07544  57.13361  0.61972  9.93410  0.30452  3.24604  2.63000  0.01943
21 39  0.19690  28.74784  0.61427  7.56607  0.19402  2.58896  1.88000  0.00586
21 40  0.15701  33.53179  0.60004  8.41849  0.24667  2.92032  1.69400  0.00512
21 41  0.14660  35.14441  0.59101  8.77411  0.26700  3.00336  1.59000  0.00578
21 42  0.11917  40.68540  0.58374  9.52462  0.30218  3.16637  1.52400  0.00593
21 43  0.07433  57.06408  0.56034 11.04657  0.36845  3.52389  1.48000  0.00614
21 44  0.07189  58.98193  0.56268 11.16436  0.36827  3.52219  1.46800  0.00600
21 45  0.06673  63.00604  0.55718 11.46974  0.37795  3.59309  1.51900  0.00666
21 46  0.07722  56.55879  0.55799 11.18127  0.36594  3.56392  1.67400  0.00651
21 47  0.07730  57.16085  0.55717 11.23530  0.36496  3.60028  2.01700  0.00526
21 48  0.46930  15.93826  0.37527  5.40758  0.15539  2.84123  2.60800  0.00926
21 49  0.32892  20.42485  0.46370  6.94307  0.20734  2.95625  2.21100  0.01004
21 50  0.27052  23.63803  0.51882  7.51438  0.21130  2.89022  2.04300  0.01049
21 51  0.20130  28.85467  0.54624  8.60574  0.25139  3.08313  1.93200  0.00771
21 52  0.22072  27.05632  0.53324  8.39527  0.24350  3.09086  1.91000  0.00768
21 53  0.35594  19.92517  0.50476  6.43646  0.14139  2.36437  2.02500  0.00785
21 54  0.15649  36.82483  0.61251  8.97710  0.23105  2.87719  3.58100  0.01519
21 55  0.21299  30.48600  0.59850  7.74328  0.18876  2.80541  2.90800  0.01198
21 56  0.31177  22.85708  0.57382  6.42756  0.11703  2.33563  2.14700  0.00805
21 57  0.23137  28.13099  0.56438  7.90831  0.20630  2.71390  1.99000  0.00531
21 58  0.28819  24.63779  0.54576  6.95570  0.16623  2.96983  2.73500  0.01129
21 59  0.27938  25.53491  0.55005  7.04949  0.17091  3.05034  2.73700  0.01606
21 60  0.24271  28.57473  0.55194  7.62899  0.20560  3.27184  2.75747  0.01832
21 61  0.15182  40.62279  0.56410  9.33503  0.28412  3.63079  2.78000  0.02615
21 62  0.10603  53.55012  0.56338 10.53451  0.33050  3.84308  2.78600  0.03034
21 63  0.08037  67.33470  0.55713 11.42801  0.36232  3.99503  2.78800  0.03300
21 64  0.13757  42.33169  0.55656  9.67619  0.30643  3.83220  1.90100  0.00733
21 65  0.05977  88.95033  0.54246 12.45149  0.39741  4.18397  2.78200  0.03920
21 66  0.07471  74.82254  0.55456 11.68654  0.37034  4.10175  2.78300  0.05616
21 67  0.08797  66.74399  0.56620 11.07768  0.34542  4.02349  2.78400  0.02843
21 68  0.11487  55.26754  0.59128 10.00470  0.29341  3.81438  2.79200  0.02140
21 69  0.17433  40.63541  0.62702  8.37217  0.19831  3.35149  2.80000  0.01286
21 70  0.29207  24.47955  0.59664  6.82199  0.11069  2.84900  3.21600  0.01113
21 71  0.26394  26.97247  0.62166  6.99927  0.11741  2.63173  1.90000  0.00613
21 72  0.22867  32.39995  0.60538  7.67923  0.16768  3.07245  1.71100  0.00479
21 73  0.22130  33.40854  0.59844  7.87761  0.18219  3.15398  1.61900  0.00483
21 74  0.20606  35.45813  0.58576  8.27415  0.21020  3.30818  1.56100  0.00472
21 75  0.18298  38.85117  0.57399  8.85604  0.24518  3.47761  1.52900  0.00426
21 76  0.17773  39.72355  0.56952  9.02896  0.25430  3.52980  1.52200  0.00473
21 77  0.17017  41.13943  0.56287  9.28127  0.26765  3.61269  1.57900  0.00487
21 78  0.18884  38.34017  0.58408  8.73695  0.22830  3.34389  1.74500  0.00466
21 79  0.17117  41.74590  0.58580  9.11239  0.24284  3.44127  2.08300  0.00421
21 80  0.28966  25.49567  0.54935  7.32165  0.16089  3.03097  2.65300  0.00821
21 81  0.26425  27.96598  0.58362  7.47758  0.15205  2.92614  2.29800  0.00641
21 82  0.21249  33.58979  0.61329  8.17744  0.17432  2.95044  2.15300  0.00600
21 83  0.23924  30.75725  0.61351  7.73073  0.14767  2.75981  2.04500  0.00592
21 84  0.23217  31.62964  0.61144  7.87923  0.15533  2.86941  2.01500  0.00535
21 85  0.27274  27.82841  0.61062  7.25634  0.11745  2.46780  2.13500  0.00629
21 86  0.18302  39.53013  0.65686  8.42322  0.16017  2.77146  3.64000  0.01359
21 87  0.16109  43.72718  0.65625  8.89337  0.18218  2.91825  3.36200  0.01466
21 88  0.24700  30.45077  0.62193  7.66593  0.13217  2.52665  2.32700  0.00575
21 89  0.22874  30.34506  0.62959  7.94923  0.14293  2.59292  2.11700  0.00467
21 90  0.22194  31.16852  0.63476  8.05591  0.14522  2.57487  1.99600  0.00495
21 91  0.12784  45.49212  0.57429 10.56038  0.29770  3.79771  1.81300  0.00665
21 92  0.10196  59.42474  0.56326 11.53001  0.33457  3.98547  1.77000  0.00778
22 22  0.47908  13.42161  0.51732  4.12142  0.00000  1.00000  1.41600  0.01297
22 23  0.14296  24.36746  0.35980 10.69919  0.49595  4.09831  1.33500  0.00915
22 24  0.02487  44.80482  0.40825 14.44605  0.56525  4.35059  1.28400  0.00816
22 25  0.39398  16.38185  0.60328  4.56430  0.00000  1.00000  1.24800  0.00962
22 26  0.01348  53.95587  0.37712 16.12320  0.60672  4.62075  1.25800  0.01007
22 27  0.32257  19.32930  0.65187  5.17050  9.03344  0.05122  1.31700  0.00983
22 28  0.47060  13.87582  0.52848  4.34830  0.00000  1.00000  1.44700  0.01728
22 29  0.26488  21.52182  0.48030  6.76719  0.25551  3.45966  1.71200  0.00893
22 30  0.25295  22.69054  0.55613  6.56954  0.19081  3.13939  2.23500  0.00895
22 31  0.19647  27.17189  0.58505  7.31509  0.21883  3.13372  1.89200  0.01092
22 32  0.22100  25.63125  0.65007  6.66744  0.13716  2.28547  1.72200  0.00910
