# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
34 45  0.23478  27.67751  0.56306  7.98926  0.20493  3.03707  1.74600  0.01064
34 46  0.19699  30.83557  0.55356  8.84100  0.25059  3.32371  1.82200  0.01167
34 47  0.16594  34.19472  0.54993  9.62368  0.28429  3.49997  1.88800  0.01199
34 48  0.14211  37.66506  0.55458 10.22049  0.30330  3.57818  1.98900  0.01163
34 49  0.14924  36.62460  0.54773 10.18111  0.30222  3.59844  1.87800  0.01106
34 50  0.15643  35.77069  0.54533 10.08731  0.29694  3.58309  1.80000  0.01022
34 51  0.15787  35.74102  0.54404 10.13084  0.29659  3.57285  1.83800  0.01122
34 52  0.18657  32.27984  0.53278  9.63502  0.27922  3.49195  1.88700  0.01258
34 53  0.38056  20.14882  0.44266  6.87287  0.17690  2.96779  1.97700  0.01499
34 54  0.25984  26.96247  0.53255  8.19563  0.20822  3.04425  2.54203  0.02955
34 55  0.37499  20.99870  0.50439  6.35289  0.12103  2.65238  2.17800  0.01116
34 56  0.38893  20.50331  0.51628  6.10335  0.09546  2.44005  1.98000  0.01228
34 57  0.47591  17.94583  0.47481  5.11689  0.05106  1.84688  1.95300  0.01247
34 58  0.37512  21.19310  0.51409  6.33560  0.11012  2.75702  2.21200  0.01198
34 59  0.37837  21.12473  0.51786  6.27460  0.10323  2.73808  2.21000  0.01214
34 60  0.36382  21.87069  0.52540  6.42916  0.11020  2.82807  2.20900  0.01143
34 61  0.34429  22.91457  0.53194  6.66101  0.12305  2.96115  2.20800  0.01048
34 62  0.32974  23.82142  0.53802  6.82627  0.13147  3.05345  2.20700  0.00963
34 63  0.31595  24.76804  0.54287  6.99036  0.14034  3.14646  2.20500  0.00904
34 64  0.21905  31.70055  0.56025  8.38955  0.21969  3.61217  1.93900  0.00724
34 65  0.30012  26.06874  0.54884  7.17856  0.15015  3.27225  2.20200  0.00877
34 66  0.30026  26.21196  0.55050  7.16331  0.14837  3.29018  2.20200  0.00939
34 67  0.29797  26.49775  0.54729  7.21501  0.15381  3.35909  2.20200  0.00995
34 68  0.30021  26.41062  0.54257  7.21827  0.15630  3.39896  2.21000  0.00972
34 69  0.29983  26.54975  0.54434  7.22396  0.15499  3.39073  2.22200  0.00906
34 70  0.38960  20.29910  0.53094  6.22590  0.07902  2.80121  2.24800  0.01291
34 71  0.37512  21.48284  0.56519  6.04803  0.05954  2.51034  1.83200  0.01059
34 72  0.36682  22.99374  0.59101  6.03778  0.04556  1.92284  1.76600  0.00973
34 73  0.36122  23.38841  0.59382  6.11153  0.04909  1.93089  1.73800  0.00951
34 74  0.34023  24.65295  0.59486  6.40852  0.06807  2.30647  1.73600  0.00957
34 75  0.31466  26.30635  0.58822  6.82736  0.09901  2.74302  1.74300  0.00979
34 76  0.28913  28.23043  0.58473  7.25181  0.12760  2.99659  1.76000  0.01041
34 77  0.27789  29.17586  0.58392  7.46004  0.13947  3.07583  1.79100  0.00996
34 78  0.26063  30.94007  0.58053  7.78023  0.15955  3.22311  1.89200  0.00966
34 79  0.24240  32.64638  0.57421  8.18322  0.18359  3.37222  1.97500  0.00880
34 80  0.22666  33.24911  0.57089  8.55710  0.20247  3.46801  2.07700  0.00828
34 81  0.24164  31.64628  0.56595  8.36577  0.19206  3.41525  1.96500  0.00835
34 82  0.25022  30.87254  0.57146  8.19365  0.17789  3.30006  1.89100  0.00775
34 83  0.25036  30.84318  0.56941  8.24516  0.17962  3.30644  1.92700  0.00839
34 84  0.27110  29.03695  0.56671  7.93828  0.16174  3.17236  1.97900  0.00929
34 85  0.31297  25.94483  0.55816  7.35485  0.12900  2.89754  2.06900  0.01085
34 86  0.32443  25.34902  0.56382  7.15928  0.11256  2.69518  2.53262  0.01573
34 87  0.37530  22.27880  0.52148  6.73966  0.10317  2.69630  2.50400  0.01373
34 88  0.34325  24.16447  0.53700  7.10788  0.11892  2.85412  2.12700  0.01189
34 89  0.34415  23.08133  0.52758  7.20733  0.12707  2.93962  2.04700  0.01075
34 90  0.40654  20.48199  0.51287  6.41844  0.08127  2.39825  2.01000  0.01179
34 91  0.39040  20.87797  0.49072  6.83098  0.11883  2.97485  1.91800  0.01348
34 92  0.30473  26.44921  0.51898  7.93964  0.17565  3.39331  1.91300  0.01223
35 35  0.39512  18.94260  0.57409  5.22346  0.06923  0.73723  1.87200  0.01234
35 36  0.31312  22.70100  0.58229  6.22723  0.10537  2.44125  2.80402  0.01674
35 37  0.40416  18.86186  0.56754  5.21012  0.04276  0.90542  2.16400  0.01211
35 38  0.36688  20.67195  0.59462  5.51724  0.05218  1.11344  2.06800  0.01121
35 39  0.36030  21.02641  0.59990  5.61270  0.06213  0.99650  1.93500  0.01115
35 40  0.34354  21.56136  0.59994  5.88636  0.06887  1.46924  1.88700  0.01057
35 41  0.32848  22.27082  0.59319  6.17125  0.08563  1.90728  1.85600  0.01003
35 42  0.30903  23.14883  0.57829  6.59270  0.11688  2.36678  1.83600  0.00974
35 43  0.27062  25.20946  0.56490  7.30376  0.16664  2.82379  1.82900  0.01037
35 44  0.24368  26.98930  0.55709  7.86220  0.20086  3.04065  1.83000  0.01079
35 45  0.22518  28.40051  0.55272  8.28710  0.22349  3.16771  1.84700  0.01041
35 46  0.20683  29.80811  0.54332  8.80148  0.25058  3.31750  1.89500  0.00995
35 47  0.18824  31.53747  0.53791  9.32012  0.27394  3.43753  1.90300  0.01007
35 48  0.22448  28.29079  0.51784  8.80144  0.25751  3.37557  2.04300  0.01057
35 49  0.25058  26.52077  0.50796  8.42705  0.24096  3.30540  1.94500  0.01157
35 50  0.28720  24.33347  0.48912  7.96074  0.22326  3.21808  1.95100  0.01216
35 51  0.34215  21.75014  0.46054  7.28128  0.19715  3.07311  1.96900  0.01273
35 52  0.46116  17.82955  0.44104  5.63262  0.09965  2.38978  1.99300  0.01315
35 53  0.48742  17.24662  0.44661  5.25950  0.06971  1.97161  2.04500  0.01298
35 54  0.47335  17.83109  0.44653  5.43580  0.08118  2.23883  2.79900  0.01275
35 55  0.46073  18.15246  0.48911  5.26611  0.05132  1.88945  2.25000  0.01267
35 56  0.44985  18.64721  0.51095  5.29233  0.04442  1.47289  2.10000  0.01210
35 57  0.46489  18.73240  0.50482  5.01746  0.04494  0.97968  2.09100  0.01105
35 58  0.41543  19.93816  0.52143  5.71635  0.06328  2.20722  2.29500  0.01107
35 59  0.41810  19.84155  0.52133  5.69488  0.06060  2.22892  2.28900  0.01064
35 60  0.41379  20.02810  0.52433  5.74336  0.06172  2.29751  2.28300  0.01058
35 61  0.39542  20.83858  0.52896  5.95856  0.07502  2.52684  2.27800  0.01046
35 62  0.38737  21.25131  0.53269  6.04762  0.07919  2.61775  2.27200  0.01070
35 63  0.38656  21.28442  0.53378  6.06393  0.07886  2.65587  2.26600  0.01135
35 64  0.28983  25.34741  0.54022  7.38382  0.16890  3.36114  2.05600  0.01052
35 65  0.39057  21.17121  0.53748  6.00805  0.07119  2.64369  2.25400  0.01284
35 66  0.39176  21.19755  0.54036  5.98043  0.06713  2.62726  2.24800  0.01358
35 67  0.39226  21.27229  0.54363  5.95660  0.06341  2.60797  2.24200  0.01421
35 68  0.38923  21.51866  0.54765  5.97291  0.06247  2.60559  2.23600  0.01372
35 69  0.38426  21.89575  0.55800  5.98443  0.05745  2.47461  2.22900  0.01163
35 70  0.42265  19.24471  0.54457  5.73035  0.03445  1.76943  2.23200  0.01050
35 71  0.38292  21.72748  0.58956  5.74502  0.03394  1.36322  1.94500  0.01014
35 72  0.36656  23.43209  0.59508  5.98683  0.04305  1.73796  1.88500  0.01006
35 73  0.35279  24.16815  0.59321  6.21106  0.05691  2.14025  1.86800  0.00970
35 74  0.33678  25.06238  0.58786  6.48913  0.07719  2.50446  1.85900  0.00956
35 75  0.31568  26.38047  0.57999  6.86102  0.10541  2.84125  1.86000  0.00967
35 76  0.29289  28.00560  0.57463  7.26352  0.13319  3.07382  1.87200  0.01004
35 77  0.28751  28.46299  0.57755  7.35858  0.13583  3.06176  1.90000  0.00943
35 78  0.28151  29.18642  0.57656  7.47917  0.14263  3.09074  1.97800  0.00830
35 79  0.27197  29.93987  0.57042  7.71599  0.15796  3.18764  2.00000  0.00779
35 80  0.28777  27.79751  0.56293  7.56340  0.14944  3.13395  2.12900  0.00832
35 81  0.31244  26.01708  0.55893  7.24218  0.12871  2.97028  2.03200  0.00985
35 82  0.30573  26.65173  0.56504  7.32390  0.12944  2.92251  2.04700  0.00808
35 83  0.31657  25.90847  0.56038  7.22291  0.12329  2.86144  2.05900  0.00868
35 84  0.33286  24.91824  0.55624  7.03298  0.11138  2.72917  2.08600  0.00929
35 85  0.35580  23.63545  0.54917  6.77103  0.09600  2.54057  2.13800  0.00989
35 86  0.39033  21.87469  0.52824  6.44124  0.08195  2.42849  2.72600  0.01021
35 87  0.39600  21.67221  0.51907  6.42737  0.08446  2.51447  2.49800  0.01137
35 88  0.45624  19.36814  0.49927  5.74446  0.04649  1.79128  2.24300  0.01316
35 89  0.44631  19.25232  0.50204  5.89582  0.05370  1.90379  2.19200  0.01110
35 90  0.42533  20.08627  0.51098  6.14101  0.06545  2.09127  2.17700  0.01087
35 91  0.37889  21.45618  0.48302  7.06434  0.13759  3.12466  2.08700  0.01173
35 92  0.31756  25.66273  0.50317  7.87333  0.17844  3.40821  2.07800  0.01060
36 36  0.31288  23.10266  0.61076  6.06291  0.07698  2.08903  3.27372  0.01676
36 37  0.28835  24.61462  0.61522  6.43024  0.09692  2.26736  3.17415  0.01840
36 38  0.22660  29.20721  0.62615  7.31554  0.14723  2.65995  3.99800  0.03055
36 39  0.21820  29.74323  0.61661  7.59448  0.16542  2.78610  2.96771  0.02832
36 40  0.23639  27.90157  0.60290  7.45038  0.16139  2.77060  2.64792  0.01814
36 41  0.25681  26.36008  0.58856  7.28117  0.15590  2.72903  2.48800  0.01324
36 42  0.25991  25.98679  0.57506  7.40090  0.16649  2.80656  2.33100  0.01088
36 43  0.25969  25.98192  0.56474  7.52184  0.17709  2.89020  2.22600  0.00984
36 44  0.24742  26.82873  0.55641  7.84479  0.19758  3.01347  2.15600  0.01026
36 45  0.21832  28.90697  0.54967  8.50656  0.23292  3.21220  2.09800  0.00996
36 46  0.20521  29.98064  0.54595  8.87453  0.24963  3.28885  2.09500  0.00934
36 47  0.20510  29.98711  0.53754  9.01613  0.25746  3.34699  2.74900  0.00857
36 48  0.36040  20.57592  0.44746  7.03604  0.19206  3.08498  3.29300  0.01201
36 49  0.39599  19.43390  0.44336  6.53693  0.16076  2.90739  3.09900  0.01174
36 50  0.31629  23.14781  0.49977  7.38206  0.18411  2.97619  3.10307  0.01322
36 51  0.23026  28.93953  0.54689  8.57316  0.22291  3.12648  3.20600  0.02514
36 52  0.17847  34.36468  0.57331  9.44788  0.24817  3.23064  3.23000  0.03416
36 53  0.39137  20.41983  0.47631  6.42797  0.13250  2.63958  3.28200  0.01455
36 54  0.45865  18.44448  0.46989  5.49456  0.07179  2.11372  3.52900  0.01275
36 55  0.39763  20.63820  0.52348  5.89537  0.07924  2.22415  3.40839  0.01254
36 56  0.33908  23.67845  0.55702  6.50174  0.10419  2.45715  3.08010  0.01794
36 57  0.39402  21.45379  0.51343  5.95734  0.09343  2.27175  2.86700  0.01167
36 58  0.36103  22.73574  0.55717  6.22427  0.08188  2.35288  3.89530  0.01609
36 59  0.37274  22.19824  0.55250  6.10517  0.07487  2.32655  3.71400  0.01523
36 60  0.37105  22.35681  0.55635  6.11147  0.07270  2.33722  3.65888  0.01566
36 61  0.36817  22.54356  0.56092  6.13029  0.07102  2.35023  3.61997  0.01613
36 62  0.36534  22.73108  0.56524  6.15047  0.06952  2.36367  3.59080  0.01671
36 63  0.36224  22.97103  0.56971  6.17125  0.06816  2.37722  3.56988  0.01735
36 64  0.32172  23.75968  0.56714  6.76489  0.11113  2.87953  4.02100  0.01716
36 65  0.35664  23.41458  0.57750  6.20937  0.06596  2.40665  3.54775  0.01850
36 66  0.36096  23.21382  0.57690  6.16362  0.06225  2.39011  3.47741  0.01697
36 67  0.35462  23.70213  0.58240  6.21380  0.06307  2.42014  3.49097  0.01617
36 68  0.34643  24.31417  0.58730  6.29613  0.06636  2.47025  3.52838  0.01483
36 69  0.31657  26.50915  0.60402  6.60297  0.07947  2.58622  3.63007  0.01259
36 70  0.29352  26.70094  0.61888  6.94779  0.08761  2.63143  3.89200  0.01577
36 71  0.26439  29.91953  0.61360  7.20432  0.12205  2.97407  3.36897  0.02315
36 72  0.28765  29.06044  0.59837  7.05710  0.11425  2.94408  2.67155  0.01565
36 73  0.30817  27.31363  0.59223  6.83614  0.10023  2.80774  2.51600  0.01100
36 74  0.31781  26.49038  0.58624  6.77451  0.09685  2.75925  2.35200  0.00924
36 75  0.31920  26.30736  0.58084  6.82337  0.10096  2.78664  2.25700  0.00943
36 76  0.31213  26.74481  0.57599  6.99019  0.11279  2.88805  2.19200  0.01007
36 77  0.29008  28.32051  0.57085  7.39590  0.13963  3.09552  2.14800  0.00869
36 78  0.28249  29.21633  0.57657  7.49584  0.14159  3.06459  2.19100  0.00781
36 79  0.25331  32.00932  0.57975  7.98681  0.16699  3.23055  2.97000  0.00841
36 80  0.31721  25.70735  0.55264  7.21295  0.13013  2.99971  3.33300  0.00820
36 81  0.33395  24.70746  0.55198  6.99498  0.11416  2.84886  3.21200  0.00832
36 82  0.27410  29.45433  0.58812  7.67612  0.13785  2.95101  3.36300  0.01213
36 83  0.23526  33.49184  0.60782  8.22213  0.15694  3.05126  3.33300  0.02383
36 84  0.21700  35.70590  0.61418  8.54446  0.16879  3.10925  3.37100  0.02817
36 85  0.32736  25.55439  0.56664  7.08075  0.10607  2.66041  3.43300  0.01182
36 86  0.42350  20.46758  0.51326  6.10420  0.06338  2.21228  3.63000  0.01070
36 87  0.38438  22.49101  0.54313  6.43772  0.07261  2.27413  3.75800  0.00918
36 88  0.37125  23.29523  0.55181  6.58314  0.07728  2.29886  3.26334  0.01178
36 89  0.39279  21.36973  0.53074  6.47339  0.07698  2.29241  2.99800  0.00945
36 90  0.40126  21.02740  0.52137  6.44544  0.07804  2.29170  2.89100  0.00890
36 91  0.49830  17.42152  0.43524  5.73240  0.06666  2.50868  3.04700  0.01271
36 92  0.44039  19.91786  0.47033  6.25282  0.08936  2.75241  3.08697  0.01542
37 37  0.23993  27.87804  0.62054  7.12932  0.13935  2.60486  3.40400  0.02916
37 38  0.20101  30.98167  0.60987  7.94601  0.18846  2.91975  3.74000  0.03755
37 39  0.21733  29.61544  0.60445  7.76639  0.17823  2.85248  3.01000  0.02761
37 40  0.23679  27.84761  0.59760  7.53696  0.16649  2.77062  2.58300  0.01645
37 41  0.25209  26.69146  0.58903  7.41225  0.16071  2.70441  2.25700  0.01345
37 42  0.26248  25.91827  0.57849  7.38653  0.16161  2.69959  2.10100  0.01037
37 43  0.26122  26.07774  0.57230  7.48460  0.16936  2.76323  1.99500  0.00943
37 44  0.25951  26.14242  0.56095  7.66126  0.18272  2.83335  1.91600  0.00959
37 45  0.22181  28.74374  0.55528  8.45909  0.22530  3.09647  1.88800  0.00948
37 46  0.20293  30.23761  0.54451  8.99351  0.25333  3.29249  2.01000  0.00881
37 47  0.20839  29.77775  0.53190  9.05320  0.25951  3.35766  2.32500  0.00825
37 48  0.33193  21.99958  0.46028  7.41207  0.20735  3.16149  3.25700  0.01037
37 49  0.33952  21.86294  0.46910  7.24691  0.19102  3.06090  2.76900  0.00971
37 50  0.30932  23.47743  0.49392  7.59231  0.19643  3.05694  2.57500  0.00960
37 51  0.26821  25.99797  0.51600  8.18596  0.21540  3.12009  2.46200  0.01164
37 52  0.41697  19.31193  0.45328  6.23598  0.12988  2.64554  2.38400  0.01092
37 53  0.51549  16.59741  0.43653  4.98445  0.04895  1.82156  2.36300  0.01324
37 54  0.40939  20.27986  0.49623  6.03142  0.09459  2.29323  3.58232  0.01322
37 55  0.30918  25.40277  0.56471  6.90422  0.12587  2.60711  3.77800  0.02243
37 56  0.31187  25.32954  0.56547  6.87713  0.12265  2.60387  3.51300  0.02019
37 57  0.34572  23.84687  0.53235  6.57637  0.12261  2.46543  2.92100  0.01507
37 58  0.33078  24.24382  0.55452  6.71621  0.11436  2.66684  3.63100  0.01355
37 59  0.33288  24.24170  0.55418  6.69256  0.11264  2.69499  3.57900  0.01349
37 60  0.32976  24.57154  0.55800  6.71534  0.11196  2.72469  3.53300  0.01360
37 61  0.32931  24.71626  0.56083  6.70854  0.10961  2.73990  3.49200  0.01307
37 62  0.32490  25.10476  0.56542  6.74572  0.10945  2.76938  3.45400  0.01318
37 63  0.32205  25.33854  0.56894  6.76885  0.10879  2.79444  3.42000  0.01332
37 64  0.23480  30.85039  0.58425  7.99703  0.18066  3.32257  3.76300  0.01276
37 65  0.31358  26.18062  0.57813  6.82993  0.10809  2.84256  3.35900  0.01338
37 66  0.30766  26.79337  0.58361  6.87789  0.10853  2.86757  3.33200  0.01322
37 67  0.30436  27.16363  0.58769  6.89933  0.10776  2.87715  3.30600  0.01228
37 68  0.29362  28.17246  0.59444  7.01587  0.11176  2.90911  3.28300  0.01319
37 69  0.27651  29.89222  0.60954  7.17588  0.11380  2.89523  3.26000  0.01643
37 70  0.34265  23.30663  0.58063  6.56043  0.07649  2.57824  3.88000  0.01234
37 71  0.25260  30.96326  0.60213  7.50018  0.14513  3.13482  3.08600  0.02485
37 72  0.29876  28.30839  0.59124  6.96020  0.11039  2.89538  2.59700  0.01302
37 73  0.38635  22.81291  0.59276  5.75962  0.04073  0.76152  1.97846  0.00894
37 74  0.31448  26.99009  0.59013  6.81175  0.09675  2.69998  2.13000  0.00998
37 75  0.32150  26.44490  0.58937  6.75097  0.09112  2.59522  2.03200  0.00912
37 76  0.32086  26.40471  0.58465  6.82724  0.09663  2.63334  1.95900  0.00929
37 77  0.29460  28.25980  0.58113  7.28050  0.12592  2.90338  1.94600  0.00829
37 78  0.28000  29.72985  0.58474  7.49817  0.13613  2.98291  2.08900  0.00831
37 79  0.26596  30.96171  0.58064  7.79082  0.15344  3.12440  2.38100  0.00828
37 80  0.30641  26.68804  0.55528  7.36956  0.13808  3.05913  3.29200  0.00760
37 81  0.31343  26.32527  0.56046  7.24996  0.12593  2.94058  2.84400  0.00725
37 82  0.27660  29.35857  0.58239  7.70321  0.14081  2.97674  2.68200  0.00752
37 83  0.27183  29.74086  0.58311  7.81866  0.14481  2.99878  2.55900  0.00965
37 84  0.32099  25.99223  0.56543  7.18732  0.11349  2.74453  2.48900  0.00748
37 85  0.37007  23.06761  0.53993  6.66033  0.08949  2.55418  2.46300  0.01239
37 86  0.37820  22.84560  0.54681  6.50633  0.07509  2.31452  3.78400  0.01021
37 87  0.31681  26.89483  0.58779  7.11766  0.09533  2.47785  3.83600  0.01384
37 88  0.32341  26.33733  0.57812  7.13055  0.09854  2.50247  3.55900  0.01396
37 89  0.35542  23.29612  0.55521  6.86129  0.08983  2.39258  2.98900  0.01139
37 90  0.37106  22.51105  0.54398  6.74152  0.08585  2.31495  2.70800  0.00924
37 91  0.42301  19.81064  0.47111  6.56304  0.10597  2.84297  3.16700  0.01154
37 92  0.39999  21.49726  0.48166  6.79669  0.11840  2.97019  3.26800  0.01262
38 38  0.22665  28.32424  0.59023  7.71759  0.18276  2.86249  4.94500  0.04005
38 39  0.21216  29.81962  0.59794  7.97708  0.19032  2.87951  2.71600  0.02654
38 40  0.25215  26.77234  0.59592  7.34601  0.15440  2.61243  2.23000  0.01414
38 41  0.26890  25.71574  0.59090  7.17587  0.14464  2.47105  1.98700  0.01148
38 42  0.27790  25.10271  0.58207  7.16253  0.14572  2.45410  1.86700  0.00939
38 43  0.25277  26.65381  0.57227  7.68763  0.17922  2.75504  1.79000  0.00977
38 44  0.22546  28.51650  0.56465  8.31525  0.21384  2.96295  1.75900  0.01068
38 45  0.21679  29.12877  0.55339  8.63698  0.23237  3.11285  1.77400  0.00938
38 46  0.19946  30.56998  0.54627  9.10950  0.25522  3.28093  1.93300  0.00875
38 47  0.18173  32.39738  0.54276  9.58458  0.27512  3.41848  2.30100  0.00808
38 48  0.56097  14.88603  0.34477  4.87955  0.09409  2.66018  4.33200  0.01502
38 49  0.33603  22.12161  0.47737  7.27475  0.18640  3.01164  2.71200  0.00935
38 50  0.28523  24.94259  0.51211  7.89824  0.20246  3.06202  2.43700  0.01024
38 51  0.33856  22.34605  0.48971  7.19743  0.17194  2.86773  2.28400  0.00925
38 52  0.39503  20.14931  0.45892  6.54186  0.14531  2.77060  2.20100  0.01001
38 53  0.48499  17.52695  0.45809  5.27432  0.05920  1.82587  2.28100  0.01127
38 54  0.32278  24.30619  0.53642  7.08964  0.14069  2.62029  4.27500  0.01949
38 55  0.23835  30.53720  0.58962  7.95024  0.17164  2.88268  4.20300  0.03995
38 56  0.26743  28.39550  0.58537  7.48745  0.14724  2.74876  3.34200  0.02651
38 57  0.35300  23.35882  0.52975  6.54731  0.11885  2.36453  2.59000  0.01169
38 58  0.27875  27.55988  0.56241  7.51090  0.15836  2.97204  3.86700  0.01856
38 59  0.28259  27.40820  0.55887  7.47880  0.15810  3.01176  3.75400  0.01794
38 60  0.27758  27.99809  0.56245  7.53491  0.15959  3.05362  3.70400  0.01837
38 61  0.26852  28.93179  0.56809  7.64384  0.16304  3.10348  3.66600  0.01893
38 62  0.25346  30.50601  0.57529  7.84414  0.17090  3.17628  3.63500  0.02344
38 63  0.23989  32.09886  0.58068  8.03672  0.17908  3.24897  3.61000  0.02846
38 64  0.13902  47.72459  0.60519  9.75783  0.25551  3.66631  3.94300  0.02908
38 65  0.22482  34.25769  0.58642  8.25134  0.18840  3.35322  3.57000  0.03189
38 66  0.21469  35.67993  0.59032  8.40070  0.19462  3.40722  3.55400  0.03454
38 67  0.20337  37.52187  0.59425  8.58362  0.20199  3.45911  3.54000  0.03978
38 68  0.20119  38.13661  0.59979  8.57892  0.19863  3.44695  3.52800  0.04148
38 69  0.22762  35.17056  0.61279  7.97210  0.15923  3.21576  3.51800  0.03398
38 70  0.45287  18.01187  0.49666  5.74881  0.05012  2.35494  4.40100  0.02886
38 71  0.22807  33.55540  0.60064  7.96293  0.17125  3.25204  2.82900  0.03061
