# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d relerr(%)
62 80  0.41809 -1.63688  6.13534 -0.96553  1.02060
62 81  0.44101 -1.63182  6.21014 -0.95632  1.26818
62 82  0.45778 -1.62688  6.28081 -0.94823  1.67776
62 83  0.46489 -1.62677  6.33520 -0.94520  2.02439
62 84  0.47537 -1.62344  6.28240 -0.94850  1.66153
62 85  0.49728 -1.61648  6.26254 -0.94448  1.57988
62 86  0.54871 -1.58864  6.11234 -0.93325  1.88042
62 87  0.52569 -1.59373  6.14497 -0.93955  1.95736
62 88  0.46048 -1.61314  6.27915 -0.95131  3.05982
62 89  0.44669 -1.61932  6.18338 -0.95986  2.75334
62 90  0.42290 -1.62841  6.22648 -0.96636  2.85876
62 91  0.26296 -1.69395  6.35064 -0.99644  2.33473
62 92  0.24901 -1.70181  6.50569 -0.99205  2.13435
63 63  0.34942 -1.66822  6.14008 -0.97615  0.83234
63 64  0.28116 -1.69843  6.24891 -0.98811  2.41624
63 65  0.39910 -1.65312  6.28190 -0.95082  1.22961
63 66  0.41856 -1.64735  6.32421 -0.94212  1.43280
63 67  0.43335 -1.64272  6.34150 -0.93699  1.56172
63 68  0.44984 -1.63734  6.34922 -0.93229  1.68405
63 69  0.47573 -1.62915  6.34077 -0.92609  1.79431
63 70  0.42631 -1.63410  5.80442 -0.98424  0.91596
63 71  0.33196 -1.67461  6.29778 -0.96727  2.58098
63 72  0.34638 -1.67934  6.54018 -0.95901  2.42111
63 73  0.35639 -1.68239  6.60700 -0.95740  2.31356
63 74  0.36158 -1.68137  6.61538 -0.95704  2.30696
63 75  0.36952 -1.67873  6.61440 -0.95550  2.18177
63 76  0.37649 -1.67554  6.60752 -0.95412  2.11219
63 77  0.38162 -1.67146  6.58886 -0.95301  2.12493
63 78  0.39777 -1.66138  6.55865 -0.94671  2.05982
63 79  0.42512 -1.64755  6.47233 -0.94235  1.72794
63 80  0.42849 -1.63545  6.15577 -0.95983  1.06912
63 81  0.45200 -1.63035  6.23187 -0.95013  1.33065
63 82  0.46660 -1.62608  6.29230 -0.94331  1.71954
63 83  0.47111 -1.62649  6.33652 -0.94185  2.02279
63 84  0.48139 -1.62342  6.29775 -0.94421  1.70918
63 85  0.50163 -1.61691  6.27722 -0.94069  1.67589
63 86  0.54970 -1.58992  6.10841 -0.93183  1.82321
63 87  0.53012 -1.59443  6.14937 -0.93654  1.96315
63 88  0.46362 -1.61389  6.27499 -0.94930  3.02013
63 89  0.45303 -1.61906  6.17775 -0.95702  2.72282
63 90  0.42947 -1.62772  6.21828 -0.96356  2.83289
63 91  0.25309 -1.69918  6.34408 -0.99968  2.25088
63 92  0.24587 -1.70381  6.49806 -0.99356  2.10165
64 64  0.21713 -1.73236  6.08831 -0.99687  1.11910
64 65  0.29157 -1.69398  6.23621 -0.98607  2.53446
64 66  0.30472 -1.68857  6.23876 -0.98185  2.63163
64 67  0.32678 -1.68008  6.23961 -0.97456  2.72402
64 68  0.36078 -1.66804  6.24114 -0.96283  2.75156
64 69  0.41952 -1.64957  6.24506 -0.94186  2.39287
64 70  0.32316 -1.66785  5.41389 -1.03246  0.41379
64 71  0.38238 -1.67147  6.15308 -0.96031  2.16130
64 72  0.36765 -1.68445  6.49671 -0.95795  2.44002
64 73  0.37348 -1.68427  6.51696 -0.95766  2.49930
64 74  0.37873 -1.68378  6.53008 -0.95699  2.42017
64 75  0.37802 -1.68370  6.53274 -0.95796  2.46078
64 76  0.37879 -1.68230  6.52705 -0.95819  2.47446
64 77  0.37922 -1.67979  6.50860 -0.95819  2.48423
64 78  0.38949 -1.67112  6.47403 -0.95301  2.49075
64 79  0.40542 -1.65909  6.40690 -0.94777  2.39982
64 80  0.37810 -1.64768  5.92818 -0.97935  1.04477
64 81  0.43527 -1.64160  6.18612 -0.95171  1.76818
64 82  0.45024 -1.63785  6.22272 -0.94726  2.39302
64 83  0.45392 -1.63818  6.23765 -0.94863  2.22934
64 84  0.46160 -1.63641  6.24954 -0.94652  2.12471
64 85  0.47607 -1.62940  6.18345 -0.94744  1.79391
64 86  0.49980 -1.60434  6.01720 -0.94111  2.17755
64 87  0.47017 -1.61299  6.06963 -0.94685  2.42019
64 88  0.46549 -1.62129  6.10372 -0.95286  2.11333
64 89  0.43724 -1.63622  6.07002 -0.96623  2.42526
64 90  0.43138 -1.64036  6.10198 -0.96857  2.58464
64 91  0.34186 -1.68497  6.27124 -0.98606  2.04515
64 92  0.34605 -1.68574  6.50514 -0.97178  2.39783
65 65  0.42489 -1.64622  6.28454 -0.94101  1.42188
65 66  0.43664 -1.64299  6.30522 -0.93590  1.50285
65 67  0.44524 -1.64041  6.32252 -0.93231  1.57567
65 68  0.45413 -1.63746  6.33370 -0.92940  1.63990
65 69  0.47314 -1.63148  6.33341 -0.92427  1.71368
65 70  0.41725 -1.63901  5.84230 -0.98180  0.90151
65 71  0.33445 -1.67566  6.29031 -0.96355  2.54406
65 72  0.34795 -1.67714  6.49327 -0.95661  2.50291
65 73  0.36649 -1.67883  6.57707 -0.95143  2.19653
65 74  0.37939 -1.67536  6.58034 -0.94859  2.01764
65 75  0.38622 -1.67273  6.55262 -0.94964  1.76420
65 76  0.39248 -1.67019  6.56065 -0.94761  1.84575
65 77  0.39950 -1.66655  6.55954 -0.94539  1.87189
65 78  0.41505 -1.65754  6.53751 -0.93963  1.92706
65 79  0.44063 -1.64501  6.46491 -0.93530  1.70264
65 80  0.44565 -1.63333  6.19094 -0.94950  1.15492
65 81  0.46583 -1.62943  6.26593 -0.94044  1.42805
65 82  0.47849 -1.62566  6.30434 -0.93561  1.75831
65 83  0.47829 -1.62708  6.33709 -0.93662  2.00035
65 84  0.48929 -1.62395  6.31144 -0.93779  1.73220
65 85  0.50492 -1.61876  6.29723 -0.93514  1.72953
65 86  0.55103 -1.59230  6.10977 -0.92824  1.75663
65 87  0.53609 -1.59607  6.15558 -0.93135  1.93409
65 88  0.47531 -1.61385  6.26757 -0.94314  2.90156
65 89  0.46628 -1.61813  6.16589 -0.95099  2.64937
65 90  0.44865 -1.62456  6.19780 -0.95643  2.77441
65 91  0.26463 -1.69448  6.32590 -0.99768  2.41376
65 92  0.26761 -1.69392  6.46939 -0.98993  2.40385
66 66  0.44132 -1.64176  6.29297 -0.93467  1.52670
66 67  0.44846 -1.63974  6.30969 -0.93120  1.57235
66 68  0.45569 -1.63738  6.32408 -0.92857  1.59992
66 69  0.47094 -1.63268  6.32746 -0.92378  1.67222
66 70  0.40634 -1.64303  5.84283 -0.98393  0.86792
66 71  0.34626 -1.67215  6.27921 -0.95854  2.53290
66 72  0.36570 -1.67165  6.48353 -0.94931  2.41890
66 73  0.38025 -1.67392  6.55619 -0.94555  2.02216
66 74  0.38910 -1.67170  6.54991 -0.94491  1.75687
66 75  0.39467 -1.66984  6.53899 -0.94522  1.70961
66 76  0.40040 -1.66756  6.54129 -0.94405  1.70131
66 77  0.40715 -1.66419  6.54299 -0.94216  1.87370
66 78  0.42155 -1.65617  6.52990 -0.93662  1.90641
66 79  0.44702 -1.64405  6.46399 -0.93181  1.71248
66 80  0.45204 -1.63268  6.20653 -0.94496  1.19018
66 81  0.46949 -1.62949  6.27484 -0.93713  1.44868
66 82  0.48016 -1.62630  6.30893 -0.93313  1.76606
66 83  0.47908 -1.62791  6.33861 -0.93474  1.98013
66 84  0.48912 -1.62510  6.31813 -0.93576  1.73390
66 85  0.50558 -1.61964  6.30368 -0.93286  1.74474
66 86  0.54868 -1.59400  6.11122 -0.92716  1.72173
66 87  0.53615 -1.59729  6.15865 -0.92948  1.90509
66 88  0.48164 -1.61345  6.26362 -0.93990  2.83474
66 89  0.47232 -1.61754  6.15953 -0.94819  2.62880
66 90  0.46138 -1.62201  6.18655 -0.95192  2.71911
66 91  0.29922 -1.67998  6.14261 -0.99454  2.84169
66 92  0.29797 -1.68132  6.45696 -0.98144  2.60058
67 67  0.45142 -1.63896  6.29623 -0.93045  1.57456
67 68  0.45717 -1.63731  6.31070 -0.92750  1.59893
67 69  0.46763 -1.63393  6.31790 -0.92406  1.61553
67 70  0.39654 -1.64662  5.84312 -0.98577  0.84091
67 71  0.36460 -1.66640  6.26354 -0.95150  2.50426
67 72  0.38094 -1.66705  6.46936 -0.94334  2.35205
67 73  0.39441 -1.66737  6.50144 -0.94118  1.66523
67 74  0.39891 -1.66764  6.51144 -0.94174  1.59965
67 75  0.40283 -1.66671  6.50971 -0.94219  1.47504
67 76  0.40801 -1.66496  6.52862 -0.94025  1.68184
67 77  0.41398 -1.66208  6.53081 -0.93886  1.87572
67 78  0.42861 -1.65448  6.52073 -0.93339  1.89140
67 79  0.45176 -1.64342  6.46194 -0.92888  1.72152
67 80  0.45692 -1.63239  6.23093 -0.94005  1.25483
67 81  0.46882 -1.63044  6.28246 -0.93536  1.46977
67 82  0.48011 -1.62715  6.31386 -0.93120  1.77604
67 83  0.47995 -1.62846  6.33902 -0.93293  1.96221
67 84  0.48866 -1.62612  6.32497 -0.93386  1.74310
67 85  0.50456 -1.62086  6.31193 -0.93088  1.76715
67 86  0.54328 -1.59601  6.11114 -0.92724  1.68292
67 87  0.53221 -1.59906  6.16111 -0.92898  1.88003
67 88  0.48626 -1.61311  6.25930 -0.93740  2.79789
67 89  0.47960 -1.61627  6.15053 -0.94536  2.61012
67 90  0.47026 -1.62014  6.17675 -0.94868  2.67954
67 91  0.34046 -1.66510  6.30627 -0.97461  2.55058
67 92  0.34130 -1.66546  6.44574 -0.96792  2.64207
68 68  0.45636 -1.63750  6.29676 -0.92792  1.56848
68 69  0.46213 -1.63564  6.30773 -0.92523  1.56038
68 70  0.38303 -1.65099  5.83053 -0.98995  0.78152
68 71  0.38817 -1.65905  6.24505 -0.94277  2.43339
68 72  0.40401 -1.66014  6.45578 -0.93439  2.08139
68 73  0.41136 -1.66100  6.47777 -0.93440  1.66399
68 74  0.41267 -1.66250  6.49547 -0.93548  1.63072
68 75  0.41473 -1.66260  6.51191 -0.93557  1.71763
68 76  0.41734 -1.66171  6.52053 -0.93556  1.82957
68 77  0.42001 -1.66002  6.51921 -0.93580  1.91535
68 78  0.43396 -1.65319  6.51297 -0.93068  1.90110
68 79  0.45485 -1.64295  6.46039 -0.92652  1.74324
68 80  0.45878 -1.63239  6.24176 -0.93732  1.29686
68 81  0.46849 -1.63094  6.29057 -0.93355  1.51920
68 82  0.47777 -1.62833  6.31894 -0.93000  1.81671
68 83  0.47804 -1.62950  6.34008 -0.93203  1.95031
68 84  0.48436 -1.62805  6.34152 -0.93230  1.83351
68 85  0.49882 -1.62283  6.32378 -0.93037  1.84852
68 86  0.53562 -1.59820  6.11597 -0.92792  1.67389
68 87  0.52671 -1.60075  6.16962 -0.92886  1.84290
68 88  0.49442 -1.61144  6.25223 -0.93432  2.76403
68 89  0.48941 -1.61402  6.14138 -0.94194  2.56405
68 90  0.48477 -1.61657  6.16438 -0.94400  2.53630
68 91  0.38926 -1.64911  6.28481 -0.95978  2.32181
68 92  0.38587 -1.65084  6.42864 -0.95431  2.39958
69 69  0.45679 -1.63670  6.29323 -0.92743  1.52536
69 70  0.36801 -1.65467  5.78325 -0.99838  0.61575
69 71  0.43510 -1.64490  6.21258 -0.92691  2.20768
69 72  0.43120 -1.65191  6.42701 -0.92592  1.88734
69 73  0.43401 -1.65328  6.45263 -0.92613  1.80399
69 74  0.43416 -1.65466  6.47185 -0.92735  1.79085
69 75  0.43422 -1.65532  6.48428 -0.92854  1.84076
69 76  0.43070 -1.65656  6.49621 -0.93066  1.90721
69 77  0.42885 -1.65664  6.50095 -0.93238  1.96558
69 78  0.44030 -1.65123  6.50267 -0.92808  1.94133
69 79  0.46067 -1.64125  6.45701 -0.92377  1.88433
69 80  0.46325 -1.63135  6.26203 -0.93333  1.41676
69 81  0.46755 -1.63130  6.30331 -0.93187  1.64651
69 82  0.47700 -1.62860  6.32042 -0.92898  1.87260
69 83  0.47644 -1.63008  6.34123 -0.93129  1.97648
69 84  0.48012 -1.62913  6.34991 -0.93176  2.07082
69 85  0.49669 -1.62329  6.32947 -0.92972  1.98762
69 86  0.54753 -1.59539  6.13701 -0.92196  1.87924
69 87  0.53608 -1.59835  6.18404 -0.92443  2.09856
69 88  0.52016 -1.60494  6.23202 -0.92737  2.65514
69 89  0.51415 -1.60753  6.11508 -0.93575  2.41174
69 90  0.50424 -1.61109  6.13591 -0.93968  2.31262
69 91  0.43367 -1.63525  6.21806 -0.95030  1.74855
69 92  0.43054 -1.63695  6.37535 -0.94353  1.80513
70 70  0.38406 -1.64584  5.44684 -1.01292  0.82655
70 71  0.38332 -1.65268  5.61706 -0.98914  0.58410
70 72  0.44586 -1.64521  6.26829 -0.93444  1.47581
70 73  0.44549 -1.64774  6.30754 -0.93407  1.67526
70 74  0.43844 -1.65171  6.34304 -0.93589  1.84677
70 75  0.43421 -1.65395  6.36051 -0.93779  1.83807
70 76  0.42929 -1.65605  6.35896 -0.94134  1.66104
70 77  0.42095 -1.65895  6.38379 -0.94389  1.74734
70 78  0.43859 -1.65211  6.36803 -0.93921  1.61718
70 79  0.44660 -1.64334  6.28536 -0.94011  1.54289
70 80  0.38442 -1.64991  5.77098 -0.99380  0.58898
70 81  0.44475 -1.63412  6.04413 -0.95624  1.11593
70 82  0.46354 -1.63021  6.13442 -0.94632  1.50040
70 83  0.46223 -1.63286  6.20347 -0.94513  1.83425
70 84  0.47096 -1.63018  6.19968 -0.94579  1.81261
70 85  0.50021 -1.62017  6.09991 -0.94722  1.42523
70 86  0.55369 -1.59183  5.94579 -0.93579  1.68558
70 87  0.46637 -1.60589  5.66665 -0.98381  0.87916
70 88  0.52233 -1.59667  5.93290 -0.94776  1.63378
70 89  0.49514 -1.60880  5.84542 -0.96257  1.65311
70 90  0.48586 -1.61304  5.92530 -0.96131  1.93603
70 91  0.39278 -1.63779  5.67116 -0.99631  0.56222
70 92  0.36942 -1.64481  5.76614 -0.99919  0.57786
71 71  0.43344 -1.65538  5.87071 -0.94361  1.42566
71 72  0.42008 -1.66693  6.35712 -0.93018  1.66408
71 73  0.42103 -1.66869  6.37488 -0.93147  1.74555
71 74  0.41723 -1.67089  6.39102 -0.93379  1.89879
71 75  0.40992 -1.67361  6.40699 -0.93675  2.05322
71 76  0.41961 -1.66989  6.39723 -0.93533  2.05479
71 77  0.42813 -1.66505  6.37605 -0.93361  2.06696
71 78  0.45099 -1.65303  6.33112 -0.92664  2.21351
71 79  0.44923 -1.64661  6.27192 -0.92718  2.34725
71 80  0.46153 -1.63411  6.10254 -0.92833  2.03723
71 81  0.47166 -1.63613  6.14798 -0.92783  2.09581
71 82  0.46278 -1.63810  6.15994 -0.93246  2.38097
71 83  0.48049 -1.63489  6.17175 -0.93144  2.05958
71 84  0.49631 -1.63060  6.16586 -0.92802  1.93430
71 85  0.50625 -1.62457  6.12264 -0.92803  1.95966
71 86  0.51980 -1.60267  5.96421 -0.92477  2.78796
71 87  0.49785 -1.60981  6.01028 -0.92742  2.66817
71 88  0.49727 -1.61887  6.06155 -0.93650  2.09121
71 89  0.47531 -1.62663  5.92107 -0.95315  2.14463
71 90  0.46622 -1.62985  5.95011 -0.95677  2.29186
71 91  0.38715 -1.66341  6.17883 -0.96869  2.15161
71 92  0.38361 -1.66577  6.37885 -0.96009  2.31708
72 72  0.40435 -1.67495  6.54659 -0.93477  1.66801
72 73  0.40093 -1.67772  6.57847 -0.93622  1.80108
72 74  0.39358 -1.68116  6.60525 -0.93870  1.92652
72 75  0.39970 -1.67906  6.60780 -0.93835  1.95561
72 76  0.40177 -1.67702  6.60378 -0.93843  1.99756
72 77  0.40774 -1.67241  6.58250 -0.93738  2.02189
72 78  0.41495 -1.66474  6.55920 -0.93440  2.26020
72 79  0.41724 -1.65735  6.50072 -0.93380  2.29188
72 80  0.43401 -1.64637  6.37389 -0.93314  2.03220
72 81  0.45219 -1.64392  6.39224 -0.93106  1.93468
72 82  0.44905 -1.64401  6.39804 -0.93472  2.23509
72 83  0.46733 -1.64038  6.40336 -0.93062  1.98029
72 84  0.48805 -1.63420  6.38465 -0.92689  1.84715
72 85  0.49120 -1.62998  6.35749 -0.92769  1.96405
72 86  0.50132 -1.61604  6.26613 -0.92524  2.19268
72 87  0.46770 -1.62023  6.24721 -0.93508  2.73289
72 88  0.47371 -1.63004  6.36783 -0.93513  2.30992
72 89  0.45565 -1.63643  6.25700 -0.94803  2.37363
72 90  0.44444 -1.64048  6.28675 -0.95234  2.47719
72 91  0.36724 -1.67540  6.44382 -0.96972  2.35134
72 92  0.35810 -1.67961  6.60301 -0.96626  2.43419
73 73  0.39168 -1.68180  6.58897 -0.93976  1.91969
73 74  0.39820 -1.68013  6.60003 -0.93897  1.96751
73 75  0.40124 -1.67832  6.60161 -0.93840  2.03952
73 76  0.40632 -1.67499  6.59251 -0.93746  2.06729
73 77  0.41068 -1.67104  6.57323 -0.93697  2.10825
73 78  0.41025 -1.66554  6.55223 -0.93583  2.33492
73 79  0.41730 -1.65732  6.49861 -0.93381  2.32242
73 80  0.43728 -1.64662  6.38209 -0.93265  2.03366
73 81  0.45604 -1.64372  6.39607 -0.93056  1.98423
73 82  0.45692 -1.64271  6.40236 -0.93276  2.19380
73 83  0.47310 -1.63925  6.40293 -0.92938  1.94547
73 84  0.48778 -1.63407  6.38364 -0.92775  1.93888
73 85  0.49003 -1.63033  6.36435 -0.92826  2.11927
73 86  0.49203 -1.62123  6.29908 -0.92870  2.37654
73 87  0.46238 -1.62319  6.26799 -0.93798  2.80305
73 88  0.46781 -1.63294  6.38519 -0.93767  2.46453
73 89  0.45217 -1.63860  6.27192 -0.94989  2.51834
73 90  0.43639 -1.64372  6.30100 -0.95547  2.66759
73 91  0.36873 -1.67656  6.44770 -0.97131  2.51663
73 92  0.36591 -1.67856  6.60569 -0.96578  2.55904
74 74  0.39713 -1.67966  6.58611 -0.94016  2.04565
74 75  0.40245 -1.67679  6.58471 -0.93907  2.12260
74 76  0.40795 -1.67352  6.57612 -0.93775  2.16648
74 77  0.40825 -1.67065  6.56005 -0.93804  2.26080
74 78  0.40740 -1.66555  6.54148 -0.93636  2.38106
74 79  0.41923 -1.65655  6.49338 -0.93305  2.33058
74 80  0.44133 -1.64614  6.38453 -0.93182  2.05811
74 81  0.45904 -1.64342  6.39861 -0.93024  2.03495
74 82  0.45758 -1.64309  6.40603 -0.93276  2.18855
74 83  0.47339 -1.63907  6.40235 -0.93009  2.09985
74 84  0.48246 -1.63492  6.38729 -0.92955  2.12720
74 85  0.48169 -1.63212  6.37145 -0.93105  2.30145
74 86  0.48305 -1.62484  6.32100 -0.93175  2.48540
74 87  0.46243 -1.62568  6.30236 -0.93815  2.76840
74 88  0.46238 -1.63511  6.39844 -0.94001  2.58102
74 89  0.44227 -1.64184  6.28397 -0.95343  2.69630
74 90  0.42089 -1.64847  6.31384 -0.96051  2.85275
74 91  0.37189 -1.67635  6.44238 -0.97166  2.54476
74 92  0.36990 -1.67789  6.59985 -0.96553  2.52695
75 75  0.40275 -1.67533  6.56329 -0.93977  2.17081
75 76  0.40667 -1.67247  6.55788 -0.93913  2.26089
75 77  0.40187 -1.67105  6.54024 -0.94037  2.35936
75 78  0.40581 -1.66481  6.52537 -0.93643  2.41822
75 79  0.42263 -1.65513  6.48364 -0.93190  2.34936
75 80  0.44420 -1.64543  6.38317 -0.93161  2.15887
75 81  0.46123 -1.64281  6.39757 -0.93053  2.13791
75 82  0.45682 -1.64290  6.40317 -0.93374  2.29395
75 83  0.47035 -1.63895  6.39979 -0.93188  2.28704
75 84  0.47166 -1.63680  6.39040 -0.93306  2.39209
75 85  0.46966 -1.63456  6.37575 -0.93500  2.47005
75 86  0.47118 -1.62856  6.33969 -0.93541  2.53203
75 87  0.45551 -1.62996  6.33741 -0.94027  2.83560
75 88  0.45018 -1.63882  6.41161 -0.94405  2.63142
75 89  0.42412 -1.64686  6.29502 -0.95918  2.88662
75 90  0.42150 -1.64779  6.30879 -0.96092  2.87957
75 91  0.37041 -1.67624  6.43205 -0.97266  2.63180
75 92  0.36893 -1.67752  6.58826 -0.96635  2.59527
76 76  0.39508 -1.67375  6.53381 -0.94301  2.39430
76 77  0.39764 -1.67014  6.51555 -0.94221  2.40148
76 78  0.41097 -1.66134  6.49714 -0.93522  2.47007
76 79  0.43068 -1.65163  6.46576 -0.93027  2.41251
76 80  0.44969 -1.64337  6.37343 -0.93156  2.29328
76 81  0.46356 -1.64173  6.39143 -0.93117  2.24549
76 82  0.45661 -1.64197  6.39631 -0.93491  2.45141
76 83  0.45824 -1.64072  6.39716 -0.93623  2.51373
76 84  0.45742 -1.63928  6.39054 -0.93778  2.57467
76 85  0.45469 -1.63750  6.37773 -0.93971  2.62849
76 86  0.45126 -1.63406  6.35447 -0.94141  2.70705
76 87  0.44075 -1.63491  6.35933 -0.94504  2.84489
76 88  0.43039 -1.64377  6.41910 -0.95034  2.91008
76 89  0.42269 -1.64634  6.28849 -0.95993  2.89285
76 90  0.41711 -1.64727  6.29651 -0.96222  2.92789
76 91  0.36730 -1.67568  6.41557 -0.97373  2.70313
76 92  0.36664 -1.67669  6.57094 -0.96722  2.64604
77 77  0.40636 -1.66447  6.48363 -0.94009  2.36650
77 78  0.42400 -1.65500  6.46549 -0.93246  2.49830
77 79  0.44005 -1.64707  6.43853 -0.92917  2.51539
77 80  0.45365 -1.64113  6.36473 -0.93254  2.43809
77 81  0.46769 -1.63923  6.37654 -0.93170  2.41215
77 82  0.44846 -1.64245  6.38838 -0.93824  2.65580
77 83  0.44726 -1.64188  6.39111 -0.94015  2.68796
77 84  0.44382 -1.64133  6.38694 -0.94223  2.72428
77 85  0.43955 -1.64026  6.37755 -0.94440  2.76875
77 86  0.43292 -1.63824  6.35626 -0.94746  2.86321
77 87  0.41019 -1.64342  6.37112 -0.95480  3.00898
77 88  0.42576 -1.64336  6.40604 -0.95189  2.88865
77 89  0.41607 -1.64566  6.26922 -0.96171  2.91066
77 90  0.41112 -1.64637  6.27745 -0.96372  2.94314
77 91  0.36253 -1.67445  6.38616 -0.97520  2.71106
77 92  0.36297 -1.67519  6.54229 -0.96821  2.65436
78 78  0.43090 -1.64771  6.39176 -0.93383  2.68662
78 79  0.44024 -1.64283  6.38530 -0.93234  2.76222
78 80  0.46387 -1.63638  6.35292 -0.92864  2.61989
78 81  0.46737 -1.63648  6.36623 -0.93093  2.59280
78 82  0.43761 -1.64136  6.36096 -0.94192  2.91728
78 83  0.43859 -1.64128  6.37435 -0.94151  2.82654
78 84  0.43358 -1.64144  6.37442 -0.94393  2.86523
78 85  0.42426 -1.64188  6.36882 -0.94821  2.94062
78 86  0.41616 -1.64087  6.35700 -0.95181  3.01851
78 87  0.40050 -1.64157  6.33710 -0.95654  3.17125
78 88  0.43107 -1.63707  6.37724 -0.94869  2.94200
78 89  0.42089 -1.63916  6.23931 -0.95839  3.00685
78 90  0.41733 -1.63958  6.24695 -0.96001  3.03319
78 91  0.37252 -1.66542  6.34152 -0.96968  2.70511
78 92  0.37529 -1.66544  6.49655 -0.96215  2.62988
79 79  0.44886 -1.63914  6.36942 -0.93239  2.82504
79 80  0.45302 -1.63458  6.32517 -0.93250  2.91103
79 81  0.45099 -1.63604  6.33856 -0.93598  2.78815
79 82  0.41738 -1.64295  6.33379 -0.94815  3.01821
79 83  0.42169 -1.64293  6.35420 -0.94652  2.92429
79 84  0.41148 -1.64489  6.35770 -0.95112  2.97992
79 85  0.40401 -1.64539  6.35799 -0.95480  3.04349
79 86  0.40644 -1.63330  6.27831 -0.95352  3.06502
79 87  0.40374 -1.63484  6.30016 -0.95369  3.00249
79 88  0.42699 -1.63262  6.34122 -0.94863  3.01556
79 89  0.41761 -1.63479  6.20115 -0.95827  3.07710
79 90  0.41666 -1.63473  6.21198 -0.95914  3.08852
79 91  0.38271 -1.65504  6.28238 -0.96551  2.68918
79 92  0.38681 -1.65476  6.44065 -0.95728  2.58963
80 80  0.43563 -1.63280  6.13260 -0.94717  2.47070
80 81  0.42409 -1.63822  6.17872 -0.95273  2.75218
80 82  0.39960 -1.64414  6.20610 -0.95908  2.94394
80 83  0.38332 -1.64935  6.22144 -0.96580  3.01711
80 84  0.37420 -1.65186  6.23501 -0.96946  2.95481
80 85  0.39617 -1.64342  6.23441 -0.96312  2.99380
80 86  0.43367 -1.61999  6.13547 -0.95056  2.45367
80 87  0.38692 -1.62970  6.02494 -0.97297  1.67635
80 88  0.42780 -1.62370  6.18501 -0.95296  2.50165
80 89  0.40870 -1.63153  6.05182 -0.96747  2.64409
80 90  0.40353 -1.63370  6.07279 -0.96953  2.78842
80 91  0.28157 -1.67878  5.58616 -1.04240  0.58693
80 92  0.35727 -1.65563  6.10342 -0.98603  1.32825
81 81  0.41897 -1.64119  6.17493 -0.95606  2.69930
81 82  0.38457 -1.65058  6.21081 -0.96611  2.85890
81 83  0.37483 -1.65380  6.23762 -0.96990  2.85312
81 84  0.39063 -1.64820  6.24907 -0.96608  2.86387
81 85  0.39976 -1.64312  6.24193 -0.96401  2.77904
81 86  0.42967 -1.62253  6.15650 -0.95393  2.40212
81 87  0.41811 -1.62354  6.13440 -0.95787  2.14674
81 88  0.42767 -1.62787  6.22335 -0.95446  2.71200
81 89  0.41371 -1.63216  6.05972 -0.96726  2.73760
81 90  0.41028 -1.63375  6.08032 -0.96862  2.76202
81 91  0.40543 -1.64349  6.08618 -0.97114  1.98595
81 92  0.40915 -1.64344  6.25191 -0.96287  1.81896
82 82  0.34396 -1.66187  6.19286 -0.98053  2.87875
82 83  0.36749 -1.65522  6.22773 -0.97278  2.90248
82 84  0.38204 -1.65005  6.23790 -0.96858  2.83034
82 85  0.39003 -1.64395  6.22695 -0.96575  2.84792
82 86  0.42742 -1.61974  6.12357 -0.95387  2.36340
82 87  0.42028 -1.62178  6.15585 -0.95364  2.43755
82 88  0.41483 -1.63073  6.22442 -0.95830  2.93863
82 89  0.40687 -1.63372  6.05910 -0.96989  2.81430
82 90  0.41110 -1.63308  6.07470 -0.96931  2.76789
82 91  0.41486 -1.63986  6.10627 -0.96833  2.37106
82 92  0.42377 -1.63836  6.29051 -0.95713  2.31581
83 83  0.37314 -1.65340  6.21534 -0.97300  2.77052
83 84  0.37885 -1.64947  6.22629 -0.97025  2.79548
83 85  0.39067 -1.64267  6.22750 -0.96567  2.81739
83 86  0.41628 -1.62189  6.14003 -0.95737  2.97828
83 87  0.40453 -1.62812  6.18574 -0.95774  2.69966
83 88  0.41993 -1.62996  6.23568 -0.95708  2.75111
83 89  0.41184 -1.63305  6.06767 -0.96830  2.62327
83 90  0.41472 -1.63253  6.08038 -0.96804  2.59682
83 91  0.40704 -1.64283  6.13507 -0.97058  2.35170
83 92  0.41472 -1.64187  6.32254 -0.95974  2.32005
